GC	overallBiases	overallSkews	AT1	GC1	AT2	GC2	AT4	GC4	aaAvgCost	aaAvgCost_Aer_Het	aaAvgCost_An_Het	aaAvgCost_Aer_Phot	aaAvgCost_An_Phot
15.500021	80	0.6	0.7021592	0.63953424	0.5310509	0.44266045	0.60277855	0.6009585	26.413715	29.653717	9.629675	29.733055	9.721818
15.500021	85	0.7	0.78989065	0.73157346	0.6678034	0.5914697	0.69775856	0.68588656	26.39619	29.39078	9.864167	29.436338	9.91495
15.500021	90	0.8	0.86855584	0.81873196	0.79562634	0.74114937	0.8037141	0.80682254	26.587948	29.37185	10.102237	29.393421	10.125229
15.600021	10	-0.8	-0.7996282	-0.7913391	-0.83651423	-0.8379891	-0.7989061	-0.80242366	39.836124	47.26358	7.9635186	48.4485	10.195431
15.600021	15	-0.7	-0.6971245	-0.6834692	-0.7732703	-0.7761048	-0.7016924	-0.6924319	38.4769	45.650566	7.980245	46.72583	9.944292
15.600021	20	-0.6	-0.59345496	-0.5727812	-0.71674925	-0.72047824	-0.60101765	-0.59352237	37.185818	44.101475	8.0215225	45.07479	9.744521
15.600021	25	-0.5	-0.48958796	-0.46336532	-0.65801173	-0.6658151	-0.5007449	-0.49661797	35.884224	42.5273	8.057281	43.400517	9.555991
15.600021	30	-0.4	-0.3833606	-0.34984866	-0.59789324	-0.6185154	-0.3942722	-0.38986793	34.636246	41.00565	8.101198	41.78571	9.39654
15.600021	35	-0.3	-0.273283	-0.24002358	-0.535502	-0.5602065	-0.29718518	-0.3089355	33.428005	39.495956	8.18734	40.185352	9.29691
15.600021	40	-0.2	-0.16326715	-0.13396274	-0.46110734	-0.49499753	-0.20856935	-0.1982388	32.240955	38.010647	8.259893	38.6122	9.196165
15.600021	45	-0.1	-0.05040046	-0.026071515	-0.37633422	-0.4271631	-0.10203137	-0.104259446	31.130861	36.570454	8.36873	37.089985	9.148985
15.600021	50	0.0	0.062268313	0.0753824	-0.2800025	-0.33791938	-0.0018585454	-0.003847798	30.093739	35.220535	8.495289	35.660164	9.133117
15.600021	55	0.1	0.17517415	0.17708944	-0.16823728	-0.24152261	0.100177936	0.09879387	29.13954	33.928955	8.643294	34.29351	9.154528
15.600021	60	0.2	0.286929	0.27309796	-0.040220857	-0.12392527	0.20221107	0.18529499	28.296965	32.755196	8.808304	33.04885	9.205004
15.600021	65	0.3	0.39732614	0.3700469	0.09594193	-0.0061422125	0.29605666	0.3066424	27.564081	31.69045	8.979512	31.92004	9.278296
15.600021	70	0.4	0.50282395	0.4596	0.24189883	0.14533521	0.39900672	0.38715935	27.02999	30.837011	9.188849	31.009417	9.405689
15.600021	75	0.5	0.60541743	0.55079365	0.38739792	0.29065108	0.50271595	0.50607115	26.61685	30.118383	9.405703	30.23978	9.5520735
15.600021	80	0.6	0.7016107	0.6414375	0.531781	0.44187537	0.6023195	0.5975062	26.396193	29.629179	9.628474	29.707397	9.718721
15.600021	85	0.7	0.78959817	0.73127526	0.668607	0.59050053	0.70022696	0.6989758	26.381674	29.35672	9.856048	29.40248	9.907009
15.600021	90	0.8	0.8690646	0.8197237	0.795664	0.739666	0.7995992	0.7877644	26.552052	29.308182	10.081948	29.329725	10.104991
15.700022	10	-0.8	-0.7997232	-0.791651	-0.83555937	-0.83634233	-0.8032135	-0.807128	39.784126	47.207996	7.952244	48.389038	10.176725
15.700022	15	-0.7	-0.69724244	-0.6814786	-0.774264	-0.77669793	-0.6987829	-0.7029506	38.48294	45.6567	7.9791584	46.732452	9.943148
15.700022	20	-0.6	-0.594112	-0.57400286	-0.7157269	-0.7162829	-0.60087764	-0.5987138	37.138496	44.038647	8.003965	45.010178	9.723638
15.700022	25	-0.5	-0.48949108	-0.4616307	-0.6577419	-0.66705865	-0.50306445	-0.50851476	35.833405	42.46916	8.039505	43.340687	9.534103
15.700022	30	-0.4	-0.38213378	-0.35032153	-0.5991578	-0.6145411	-0.4032344	-0.4046929	34.5828	40.936157	8.101947	41.712593	9.39197
15.700022	35	-0.3	-0.2728297	-0.2422876	-0.536082	-0.5569578	-0.30499828	-0.29497796	33.414024	39.479164	8.166383	40.169346	9.2736
15.700022	40	-0.2	-0.16247393	-0.1341338	-0.46395302	-0.49318823	-0.19841239	-0.19529071	32.221836	37.977047	8.252172	38.578876	9.186873
15.700022	45	-0.1	-0.052350372	-0.02557105	-0.37714946	-0.42615512	-0.0971938	-0.093394846	31.129034	36.573177	8.371115	37.09176	9.150805
15.700022	50	0.0	0.062033158	0.07320196	-0.28178215	-0.33412805	0.0052268165	-0.0041438146	30.07698	35.183064	8.490241	35.622738	9.127698
15.700022	55	0.1	0.1752972	0.17497483	-0.16566078	-0.23406112	0.08910452	0.08721085	29.113844	33.88988	8.630469	34.25329	9.138953
15.700022	60	0.2	0.28685495	0.2722205	-0.039607342	-0.11942321	0.20165437	0.18979757	28.257053	32.704353	8.793031	32.996193	9.187912
15.700022	65	0.3	0.39631528	0.3676566	0.09770086	0.0038516624	0.30197996	0.2971188	27.564508	31.680355	8.987543	31.908928	9.285421
15.700022	70	0.4	0.50408965	0.46045125	0.2399725	0.1395774	0.3979473	0.39645854	26.998524	30.792261	9.186325	30.96447	9.402424
15.700022	75	0.5	0.60572636	0.5535419	0.38692528	0.28682807	0.49988234	0.49683276	26.58424	30.085894	9.389416	30.206558	9.53515
15.700022	80	0.6	0.70056117	0.64211446	0.53377414	0.44053927	0.60221994	0.60621256	26.399446	29.61216	9.626812	29.6913	9.718966
15.700022	85	0.7	0.7884644	0.7307021	0.6700361	0.59350765	0.70424783	0.6887358	26.366648	29.329119	9.849068	29.374691	9.899737
15.700022	90	0.8	0.8686354	0.8191863	0.7958554	0.7401445	0.8028355	0.8029907	26.557793	29.3118	10.091432	29.333332	10.114605
15.800022	10	-0.8	-0.7999494	-0.791554	-0.835348	-0.837129	-0.7988738	-0.79830354	39.74477	47.153023	7.937992	48.332935	10.1600485
15.800022	15	-0.7	-0.69735706	-0.68193114	-0.7733165	-0.77530235	-0.6986128	-0.69937974	38.379486	45.526077	7.962919	46.596294	9.917855
15.800022	20	-0.6	-0.59479374	-0.5715607	-0.7140242	-0.7199665	-0.59925485	-0.6000639	37.093597	43.988594	7.9940715	44.957207	9.709055
15.800022	25	-0.5	-0.4896537	-0.4607271	-0.6583114	-0.6668408	-0.501297	-0.5081981	35.818	42.44554	8.037496	43.316154	9.530122
15.800022	30	-0.4	-0.3828088	-0.35069862	-0.597741	-0.6178223	-0.4008079	-0.3934486	34.545094	40.88545	8.085372	41.66085	9.372536
15.800022	35	-0.3	-0.27299488	-0.24033874	-0.53476757	-0.556768	-0.30133376	-0.30441913	33.377556	39.420914	8.179538	40.10761	9.282864
15.800022	40	-0.2	-0.16280067	-0.13574637	-0.46172485	-0.49096537	-0.19939443	-0.19412792	32.20208	37.947277	8.255671	38.54746	9.188163
15.800022	45	-0.1	-0.050582677	-0.028951634	-0.3768668	-0.4180488	-0.096537724	-0.10703535	31.078276	36.5024	8.360261	37.01868	9.136872
15.800022	50	0.0	0.061988745	0.071978144	-0.27899477	-0.3359885	0.0032772166	0.018236898	30.029545	35.13364	8.480077	35.570374	9.114261
15.800022	55	0.1	0.17532979	0.17297882	-0.1668718	-0.23676273	0.097422756	0.09893415	29.11039	33.88497	8.620556	34.24926	9.130915
15.800022	60	0.2	0.28613934	0.2738227	-0.038316466	-0.1299119	0.19452463	0.20558795	28.257635	32.695297	8.792555	32.98799	9.188331
15.800022	65	0.3	0.39659148	0.36701503	0.0971606	0.001068213	0.29664114	0.3019842	27.547428	31.6483	8.969428	31.877995	9.268943
15.800022	70	0.4	0.50460434	0.46161234	0.23994939	0.13699976	0.39899975	0.40231773	26.954113	30.737036	9.161293	30.90823	9.37582
15.800022	75	0.5	0.6050992	0.554288	0.38813028	0.28408536	0.5020214	0.50391644	26.59435	30.080826	9.388199	30.20267	9.534898
15.800022	80	0.6	0.6997455	0.64071745	0.5345851	0.44280025	0.60146326	0.6092319	26.379196	29.579117	9.614548	29.657963	9.706286
15.800022	85	0.7	0.7898788	0.7298074	0.6698623	0.5951952	0.69637233	0.6976778	26.340998	29.290636	9.833882	29.335653	9.883795
15.800022	90	0.8	0.8688759	0.8197726	0.7952763	0.7402577	0.80272156	0.7991088	26.538927	29.274826	10.0781555	29.296492	10.101366
15.9000225	10	-0.8	-0.7989182	-0.79244894	-0.8379828	-0.8352491	-0.80107236	-0.79782706	39.682667	47.07425	7.9392204	48.249943	10.153357
15.9000225	15	-0.7	-0.6978137	-0.68147343	-0.77279186	-0.77728426	-0.6958333	-0.69494206	38.356117	45.5013	7.9582753	46.56979	9.909792
15.9000225	20	-0.6	-0.5941724	-0.56999564	-0.71357846	-0.7242339	-0.60139024	-0.6053354	37.02947	43.91641	7.9867587	44.880795	9.693381
15.9000225	25	-0.5	-0.48937765	-0.4610598	-0.6580078	-0.66881293	-0.5006505	-0.50245214	35.77203	42.381943	8.032766	43.250153	9.522232
15.9000225	30	-0.4	-0.38209507	-0.35065615	-0.60153246	-0.61313957	-0.39727962	-0.40906474	34.52663	40.85433	8.0770035	41.63056	9.366489
15.9000225	35	-0.3	-0.27404636	-0.24069403	-0.5330132	-0.55583525	-0.29970145	-0.3067294	33.32892	39.3664	8.153918	40.051548	9.255325
15.9000225	40	-0.2	-0.16423485	-0.13230637	-0.4615217	-0.4947848	-0.19352797	-0.20285423	32.175713	37.912746	8.2387295	38.51243	9.170695
15.9000225	45	-0.1	-0.051403783	-0.024162535	-0.37701043	-0.42463067	-0.09864572	-0.11201495	31.05426	36.47789	8.348497	36.992947	9.121566
15.9000225	50	0.0	0.061522715	0.07268065	-0.27859452	-0.33407843	0.0013168706	-0.0032677797	30.049446	35.138428	8.475816	35.577282	9.112634
15.9000225	55	0.1	0.17450355	0.17647758	-0.1666684	-0.24294287	0.103552036	0.098181345	29.08108	33.839214	8.625488	34.202095	9.134274
15.9000225	60	0.2	0.28696325	0.27352574	-0.042003885	-0.12569015	0.20312437	0.19841726	28.244534	32.675087	8.787724	32.96827	9.184002
15.9000225	65	0.3	0.39694822	0.36722893	0.09691292	0.0050868895	0.29450604	0.2886076	27.529692	31.62453	8.966453	31.853498	9.26445
15.9000225	70	0.4	0.5029321	0.4609565	0.24241498	0.14066489	0.40191138	0.3907499	26.976677	30.748228	9.171068	30.919832	9.386124
15.9000225	75	0.5	0.6041784	0.5530026	0.38951424	0.28687227	0.5017502	0.5070422	26.58495	30.062548	9.382423	30.184164	9.529229
15.9000225	80	0.6	0.70161104	0.6394703	0.53248423	0.44537753	0.6	0.61229885	26.339506	29.527628	9.590235	29.606218	9.681524
15.9000225	85	0.7	0.7892524	0.729689	0.6708088	0.5937223	0.70289576	0.7092056	26.344927	29.28224	9.831407	29.328129	9.882558
15.9000225	90	0.8	0.8689055	0.82053214	0.79526085	0.73701745	0.80133265	0.8034661	26.512787	29.237165	10.065386	29.258694	10.088466
16.000023	10	-0.8	-0.79947037	-0.7924321	-0.83747935	-0.8354947	-0.79987353	-0.79739296	39.6282	47.01809	7.9184604	48.19127	10.1277
16.000023	15	-0.7	-0.6982056	-0.6830322	-0.771722	-0.77496886	-0.6966386	-0.7006306	38.27553	45.40794	7.932568	46.472443	9.876683
16.000023	20	-0.6	-0.5936242	-0.5728403	-0.71571183	-0.72045314	-0.59926283	-0.59554964	37.012875	43.881878	7.9824233	44.846333	9.68896
16.000023	25	-0.5	-0.4897093	-0.46274465	-0.658216	-0.6663811	-0.50302964	-0.504627	35.73398	42.338253	8.02066	43.20451	9.505188
16.000023	30	-0.4	-0.38253015	-0.3520022	-0.59911287	-0.61414987	-0.39994314	-0.392678	34.48966	40.802696	8.069889	41.576252	9.353398
16.000023	35	-0.3	-0.27403218	-0.24319077	-0.53327465	-0.55648315	-0.30101618	-0.29447538	33.271477	39.306763	8.131067	39.989548	9.228123
16.000023	40	-0.2	-0.16258848	-0.13311656	-0.46072787	-0.49374968	-0.20037635	-0.20490438	32.121662	37.84284	8.232848	38.439613	9.159555
16.000023	45	-0.1	-0.050655298	-0.027237935	-0.37537444	-0.41808787	-0.09988853	-0.10363813	31.042175	36.449123	8.344457	36.964275	9.117411
16.000023	50	0.0	0.0626446	0.07565647	-0.27984458	-0.3337806	-4.9220305E-4	-0.01223332	29.992567	35.069424	8.462314	35.505775	9.094286
16.000023	55	0.1	0.17418566	0.17392994	-0.16695128	-0.23105013	0.10483695	0.091038406	29.091158	33.82705	8.619769	34.19107	9.128538
16.000023	60	0.2	0.28614673	0.27474287	-0.037499517	-0.1331059	0.19791023	0.1978247	28.2174	32.62605	8.765117	32.91926	9.161216
16.000023	65	0.3	0.39664373	0.36657053	0.09704172	0.0020861926	0.29939035	0.30361164	27.486702	31.560637	8.957887	31.787859	9.253579
16.000023	70	0.4	0.5027627	0.4601462	0.24294625	0.14355576	0.40427384	0.39016625	26.95354	30.717821	9.166168	30.888214	9.379765
16.000023	75	0.5	0.60459834	0.55230755	0.39125168	0.2879291	0.49922347	0.50291574	26.551386	30.011322	9.368415	30.131744	9.513936
16.000023	80	0.6	0.7004804	0.6412616	0.5336635	0.44281438	0.59722066	0.62038994	26.353764	29.53246	9.597668	29.611824	9.689962
16.000023	85	0.7	0.7888495	0.73067343	0.6717924	0.59368277	0.6988163	0.7014286	26.331556	29.255651	9.830337	29.301317	9.881193
16.000023	90	0.8	0.8688016	0.81936693	0.7956359	0.7410422	0.8048499	0.7936362	26.491566	29.193956	10.06028	29.215183	10.083036
16.100023	10	-0.8	-0.7991247	-0.79252857	-0.83694845	-0.8348836	-0.801637	-0.8009343	39.61344	46.999786	7.917435	48.171143	10.123025
16.100023	15	-0.7	-0.6976802	-0.68264395	-0.7752239	-0.77572113	-0.69866526	-0.7064073	38.299965	45.421307	7.9413357	46.487854	9.88804
16.100023	20	-0.6	-0.59459704	-0.5734194	-0.7155839	-0.71853966	-0.602082	-0.5961144	36.975887	43.838448	7.967203	44.80099	9.669832
16.100023	25	-0.5	-0.48946583	-0.46005028	-0.6590948	-0.66798097	-0.49891323	-0.50593126	35.715443	42.306644	8.021585	43.172337	9.506494
16.100023	30	-0.4	-0.38304403	-0.35149437	-0.59885216	-0.61571836	-0.39863458	-0.39519876	34.46614	40.779705	8.065968	41.551487	9.346182
16.100023	35	-0.3	-0.27361932	-0.24232987	-0.5351862	-0.5551185	-0.301456	-0.3021367	33.275383	39.29771	8.148257	39.98012	9.245049
16.100023	40	-0.2	-0.16319147	-0.13074587	-0.46094567	-0.4972398	-0.20154132	-0.20694037	32.09873	37.814533	8.233567	38.40972	9.158003
16.100023	45	-0.1	-0.05093267	-0.027053216	-0.37538415	-0.42252967	-0.09937952	-0.10542281	31.00771	36.395073	8.345711	36.90869	9.117414
16.100023	50	0.0	0.06200486	0.07283994	-0.27718768	-0.33430335	-0.0024064318	0.006441878	29.978113	35.043983	8.465064	35.47911	9.094812
16.100023	55	0.1	0.17476867	0.17457278	-0.1661441	-0.24049933	0.10014384	0.096298166	29.018688	33.750282	8.596464	34.11141	9.100412
16.100023	60	0.2	0.2867845	0.2743259	-0.039951343	-0.12187879	0.2061269	0.19565065	28.204021	32.611088	8.776303	32.902435	9.169883
16.100023	65	0.3	0.39647764	0.36699986	0.09724434	0.0040174862	0.302916	0.31495637	27.477245	31.544977	8.946425	31.772642	9.242604
16.100023	70	0.4	0.5027895	0.46153736	0.24287686	0.1411217	0.40027487	0.39958158	26.930738	30.671665	9.151597	30.842651	9.366457
16.100023	75	0.5	0.6058413	0.5520431	0.38984334	0.28711042	0.49371502	0.503059	26.527805	29.969297	9.361992	30.090126	9.50729
16.100023	80	0.6	0.699956	0.6440637	0.5352931	0.4376332	0.59597635	0.583285	26.341307	29.505672	9.588879	29.584997	9.680735
16.100023	85	0.7	0.7882534	0.7312186	0.6717665	0.5950114	0.70003766	0.696416	26.310013	29.21868	9.818636	29.26436	9.869137
16.100023	90	0.8	0.8692767	0.8191624	0.7947967	0.7407531	0.802859	0.80014026	26.475325	29.165297	10.047074	29.186682	10.070052
16.200024	10	-0.8	-0.7990522	-0.79156446	-0.8372836	-0.8385033	-0.80084723	-0.79982173	39.551865	46.9228	7.906837	48.09107	10.106089
16.200024	15	-0.7	-0.697628	-0.68231267	-0.7737071	-0.7752994	-0.70059144	-0.70435286	38.228394	45.34706	7.927233	46.408905	9.865591
16.200024	20	-0.6	-0.5939752	-0.57484794	-0.7156006	-0.71471804	-0.6018115	-0.60078293	36.940987	43.79726	7.9633856	44.75779	9.661885
16.200024	25	-0.5	-0.4887889	-0.46195197	-0.65780544	-0.6651215	-0.5038663	-0.49672198	35.639984	42.2164	8.000771	43.07833	9.47775
16.200024	30	-0.4	-0.38268894	-0.35051557	-0.599861	-0.6131765	-0.3992364	-0.40305474	34.41289	40.72059	8.05266	41.48973	9.329295
16.200024	35	-0.3	-0.27322134	-0.24092732	-0.53660834	-0.5611843	-0.29977697	-0.2977814	33.22979	39.23697	8.130873	39.917984	9.22372
16.200024	40	-0.2	-0.16218953	-0.13557447	-0.46147338	-0.48752695	-0.20560943	-0.19451948	32.10762	37.806976	8.225938	38.404354	9.152445
16.200024	45	-0.1	-0.05079055	-0.0288489	-0.37468338	-0.4215723	-0.10595173	-0.09275178	31.001968	36.384743	8.327134	36.899647	9.100393
16.200024	50	0.0	0.06087876	0.07349884	-0.27692202	-0.3346234	0.0010549219	4.5924226E-4	29.962978	35.02447	8.454385	35.459297	9.084454
16.200024	55	0.1	0.17504583	0.1766759	-0.16545981	-0.2414753	0.0983934	0.094192415	28.999754	33.71339	8.593768	34.0741	9.097701
16.200024	60	0.2	0.2860161	0.2721054	-0.038784597	-0.12197186	0.20090514	0.19770224	28.178444	32.57093	8.759648	32.86201	9.15221
16.200024	65	0.3	0.39556584	0.3672421	0.10011817	0.0025948752	0.2959071	0.29768655	27.468548	31.524609	8.947936	31.751852	9.244042
16.200024	70	0.4	0.50280344	0.4599262	0.24251257	0.14257215	0.40225583	0.3999659	26.902092	30.642775	9.141399	30.812813	9.35411
16.200024	75	0.5	0.6049568	0.55270416	0.3895034	0.2874594	0.50175065	0.50322205	26.515116	29.948702	9.354608	30.069077	9.499935
16.200024	80	0.6	0.6994212	0.6412598	0.5368338	0.44158944	0.6014686	0.6179517	26.315926	29.467287	9.582887	29.545746	9.6736
16.200024	85	0.7	0.7888969	0.73123014	0.6710315	0.58991337	0.6989139	0.7130032	26.286037	29.175726	9.808047	29.221577	9.858869
16.200024	90	0.8	0.8682895	0.81979364	0.7974876	0.7394405	0.7987795	0.7989178	26.486155	29.157986	10.0537815	29.179605	10.076974
16.300024	10	-0.8	-0.7988147	-0.7917217	-0.8369001	-0.8391337	-0.80272406	-0.79678893	39.52248	46.883427	7.9022036	48.05035	10.098745
16.300024	15	-0.7	-0.6968796	-0.6835349	-0.7758706	-0.7753227	-0.6985626	-0.6985082	38.185135	45.28974	7.921524	46.349392	9.854443
16.300024	20	-0.6	-0.5951054	-0.57236826	-0.7162335	-0.7170261	-0.5952635	-0.6126221	36.882877	43.729115	7.9464784	44.68676	9.641205
16.300024	25	-0.5	-0.489345	-0.46233776	-0.65804684	-0.6657009	-0.5003862	-0.5017762	35.609474	42.18052	7.994967	43.04029	9.468415
16.300024	30	-0.4	-0.38252375	-0.35022038	-0.599996	-0.6140018	-0.3985395	-0.407009	34.399338	40.696453	8.059493	41.464493	9.334653
16.300024	35	-0.3	-0.27386853	-0.24165273	-0.5338924	-0.557058	-0.29790017	-0.30354017	33.19886	39.194603	8.115247	39.87496	9.206465
16.300024	40	-0.2	-0.16264267	-0.13414712	-0.45893854	-0.4945531	-0.20080005	-0.20679475	32.035675	37.723866	8.2125225	38.316586	9.133046
16.300024	45	-0.1	-0.05132409	-0.02880377	-0.3748798	-0.4158813	-0.1033303	-0.09620439	30.956959	36.33162	8.320637	36.843018	9.087291
16.300024	50	0.0	0.061466206	0.07573503	-0.2755277	-0.3376003	-0.0011753205	-0.0097196475	29.922064	34.969673	8.448589	35.402473	9.076672
16.300024	55	0.1	0.17449987	0.17659889	-0.16496688	-0.23689649	0.097865686	0.102183945	28.977133	33.694622	8.589177	34.05333	9.090609
16.300024	60	0.2	0.28601626	0.27101114	-0.037870545	-0.1240957	0.1987038	0.20105748	28.165306	32.54626	8.759481	32.836914	9.15135
16.300024	65	0.3	0.39649853	0.36848095	0.09923711	0.0015074908	0.29818112	0.30177334	27.457312	31.514072	8.934052	31.741331	9.229228
16.300024	70	0.4	0.5029651	0.46119747	0.24178478	0.14356227	0.40407434	0.39625835	26.898327	30.625587	9.134853	30.79619	9.3479185
16.300024	75	0.5	0.6044648	0.55318	0.3902936	0.2866273	0.50056595	0.5126607	26.499304	29.911524	9.345103	30.03202	9.490361
16.300024	80	0.6	0.69966704	0.6427436	0.5357332	0.4405468	0.603031	0.59611034	26.282988	29.414898	9.557559	29.493681	9.648694
16.300024	85	0.7	0.7890696	0.73089474	0.67176586	0.595454	0.6956372	0.68954337	26.262491	29.143173	9.790523	29.188349	9.840674
16.300024	90	0.8	0.8687203	0.81892425	0.7966215	0.74239945	0.8044608	0.78502744	26.446592	29.107235	10.031865	29.128525	10.054589
16.400024	10	-0.8	-0.7989373	-0.79154944	-0.8365094	-0.83644956	-0.800769	-0.8039953	39.452343	46.802284	7.8864517	47.964672	10.074474
16.400024	15	-0.7	-0.69705117	-0.68198764	-0.7747756	-0.7779705	-0.6969672	-0.7024811	38.13012	45.228207	7.91366	46.28431	9.842008
16.400024	20	-0.6	-0.59370697	-0.57213324	-0.716683	-0.7212654	-0.59998834	-0.6004432	36.850426	43.678066	7.946597	44.634697	9.639433
16.400024	25	-0.5	-0.48989546	-0.46145973	-0.65853524	-0.669345	-0.5029874	-0.5047079	35.584362	42.142876	7.9850707	43.002365	9.458491
16.400024	30	-0.4	-0.3824227	-0.35118237	-0.5983706	-0.6143308	-0.40322554	-0.4014361	34.35106	40.641754	8.046826	41.406662	9.315563
16.400024	35	-0.3	-0.27448156	-0.2430604	-0.5329535	-0.5525302	-0.29750362	-0.2993071	33.16946	39.15194	8.117085	39.82976	9.205681
16.400024	40	-0.2	-0.1631843	-0.13543795	-0.46078026	-0.49189118	-0.20162207	-0.20058997	32.045803	37.728313	8.203946	38.32303	9.1257715
16.400024	45	-0.1	-0.05103497	-0.026665825	-0.37571913	-0.42493334	-0.09745754	-0.104099	30.922953	36.288006	8.312077	36.79897	9.078735
16.400024	50	0.0	0.061277263	0.07596227	-0.27564463	-0.33863065	-0.0034757897	0.002138917	29.914896	34.950592	8.4353895	35.38441	9.063445
16.400024	55	0.1	0.17325518	0.17495573	-0.16309346	-0.23636265	0.10391276	0.08809352	28.957075	33.66313	8.585754	34.020924	9.086668
16.400024	60	0.2	0.2867717	0.27338028	-0.03930878	-0.12340437	0.20101942	0.20571618	28.128492	32.49729	8.738221	32.78791	9.12974
16.400024	65	0.3	0.39610517	0.369534	0.09799692	-0.0022242644	0.30448848	0.3004471	27.411087	31.449955	8.914496	31.676647	9.209041
16.400024	70	0.4	0.5022009	0.46161342	0.2438908	0.14434205	0.40379074	0.38831958	26.885715	30.597881	9.131234	30.768257	9.344484
16.400024	75	0.5	0.6048155	0.55304265	0.38969094	0.28814894	0.49599537	0.5059506	26.465736	29.881367	9.326936	30.001366	9.4717
16.400024	80	0.6	0.69976336	0.6420465	0.53553116	0.44426522	0.6034365	0.5984652	26.277264	29.393248	9.566651	29.471743	9.657892
16.400024	85	0.7	0.7879939	0.73138195	0.67189926	0.5924252	0.70605695	0.6858597	26.249737	29.12006	9.786687	29.165382	9.837193
16.400024	90	0.8	0.8679734	0.82020307	0.79670644	0.7379252	0.8044497	0.7971698	26.432291	29.082453	10.021956	29.103748	10.044665
16.500025	10	-0.8	-0.79925156	-0.79090667	-0.8366395	-0.8411749	-0.7992466	-0.79703504	39.441765	46.7912	7.8804927	47.95279	10.066739
16.500025	15	-0.7	-0.6977979	-0.68346626	-0.77284974	-0.7734423	-0.69942564	-0.7031785	38.08481	45.17614	7.894799	46.23005	9.818388
16.500025	20	-0.6	-0.59447694	-0.57120734	-0.71535635	-0.7206641	-0.5992178	-0.60089684	36.821472	43.6461	7.941042	44.599957	9.6279955
